"infodata"
"Kamloops British Columbia CSI: 101 Population: 97,842  Police force: RCMP, Kamloops detachment  Violent Crime Severity Index 88 Canada Average VCSI: 82.44 Rank: 67/237 Five-year Change in Crime -9.24 2013 CSI: 110 Rank: 198/237 Crime Severity Index 101 Canada Average CSI: 75.01 Rank: 50/237 Homicide, Assault & Bodily Harm Homicide, actual incidents:	1 Homicide rate (incidents per 100,000 population):	1.02 (Canada avg.: 1.76) Assault, actual incidents:	642 Assault rate (incidents per 100,000 population):	656.16 (Canada avg.: 457.01) Sexual assault, actual incidents:	107 Sexual assault rate (incidents per 100,000 population):	109.36 (Canada avg.: 75.89) Firearms offences, actual incidents:	4 Firearms offences rate (incidents per 100,000 population):	4.09 (Canada avg.: 7.58) Theft & Property Crime Robbery, actual incidents:	38 Robbery rate (incidents per 100,000 population):	38.84 (Canada avg.: 60.58) Breaking & Entering, actual incidents:	315 Breaking & Entering rate (incidents per 100,000 population):	321.95 (Canada avg.: 431.24) Fraud, actual incidents:	544 Fraud rate (incidents per 100,000 population):	556 (Canada avg.: 349.2) Drug Offences Impaired Driving, actual incidents:	239 Impaired Driving rate (incidents per 100,000 population):	244.27 (Canada avg.: 190.49) Cannabis trafficking or production, actual incidents:	5 Cannabis trafficking or production rate (incidents per 100,000 population):	5.11 (Canada avg.: 22.5) Cocaine trafficking or production, actual incidents:	10 Cocaine trafficking or production rate (incidents per 100,000 population):	10.22 (Canada avg.: 20.03) Other controlled drugs, trafficking or production, actual incidents:	23 Other controlled drugs, trafficking or production rate (incidents per 100,000 population):	23.51 (Canada avg.: 31.58) Youth Crime Youth Criminal Justice Act offences, actual incidents:	19 Youth Criminal Justice Act offences rate (incidents per 100,000 population):	19.42 (Canada avg.: 13.01) "
"Stony Plain Alberta CSI: 101 Population: 18,501  Police force: RCMP, Stony Plain detachment  Violent Crime Severity Index 73 Canada Average VCSI: 82.44 Rank: 96/237 Five-year Change in Crime 35.55 2013 CSI: 64.97 Rank: 19/237 Crime Severity Index 101 Canada Average CSI: 75.01 Rank: 51/237 Homicide, Assault & Bodily Harm Homicide, actual incidents:	0 Homicide rate (incidents per 100,000 population):	0 (Canada avg.: 1.76) Assault, actual incidents:	96 Assault rate (incidents per 100,000 population):	518.89 (Canada avg.: 457.01) Sexual assault, actual incidents:	15 Sexual assault rate (incidents per 100,000 population):	81.08 (Canada avg.: 75.89) Firearms offences, actual incidents:	0 Firearms offences rate (incidents per 100,000 population):	0 (Canada avg.: 7.58) Theft & Property Crime Robbery, actual incidents:	3 Robbery rate (incidents per 100,000 population):	16.22 (Canada avg.: 60.58) Breaking & Entering, actual incidents:	88 Breaking & Entering rate (incidents per 100,000 population):	475.65 (Canada avg.: 431.24) Fraud, actual incidents:	103 Fraud rate (incidents per 100,000 population):	556.73 (Canada avg.: 349.2) Drug Offences Impaired Driving, actual incidents:	81 Impaired Driving rate (incidents per 100,000 population):	437.81 (Canada avg.: 190.49) Cannabis trafficking or production, actual incidents:	3 Cannabis trafficking or production rate (incidents per 100,000 population):	16.22 (Canada avg.: 22.5) Cocaine trafficking or production, actual incidents:	5 Cocaine trafficking or production rate (incidents per 100,000 population):	27.03 (Canada avg.: 20.03) Other controlled drugs, trafficking or production, actual incidents:	10 Other controlled drugs, trafficking or production rate (incidents per 100,000 population):	54.05 (Canada avg.: 31.58) Youth Crime Youth Criminal Justice Act offences, actual incidents:	2 Youth Criminal Justice Act offences rate (incidents per 100,000 population):	10.81 (Canada avg.: 13.01) "
"Spruce Grove Alberta CSI: 99 Population: 38,031  Police force: RCMP, Spruce Grove detachment  Violent Crime Severity Index 72 Canada Average VCSI: 82.44 Rank: 99/237 Five-year Change in Crime 24.33 2013 CSI: 74.81 Rank: 36/237 Crime Severity Index 99 Canada Average CSI: 75.01 Rank: 52/237 Homicide, Assault & Bodily Harm Homicide, actual incidents:	1 Homicide rate (incidents per 100,000 population):	2.63 (Canada avg.: 1.76) Assault, actual incidents:	159 Assault rate (incidents per 100,000 population):	418.08 (Canada avg.: 457.01) Sexual assault, actual incidents:	17 Sexual assault rate (incidents per 100,000 population):	44.7 (Canada avg.: 75.89) Firearms offences, actual incidents:	2 Firearms offences rate (incidents per 100,000 population):	5.26 (Canada avg.: 7.58) Theft & Property Crime Robbery, actual incidents:	19 Robbery rate (incidents per 100,000 population):	49.96 (Canada avg.: 60.58) Breaking & Entering, actual incidents:	224 Breaking & Entering rate (incidents per 100,000 population):	588.99 (Canada avg.: 431.24) Fraud, actual incidents:	199 Fraud rate (incidents per 100,000 population):	523.26 (Canada avg.: 349.2) Drug Offences Impaired Driving, actual incidents:	157 Impaired Driving rate (incidents per 100,000 population):	412.82 (Canada avg.: 190.49) Cannabis trafficking or production, actual incidents:	7 Cannabis trafficking or production rate (incidents per 100,000 population):	18.41 (Canada avg.: 22.5) Cocaine trafficking or production, actual incidents:	17 Cocaine trafficking or production rate (incidents per 100,000 population):	44.7 (Canada avg.: 20.03) Other controlled drugs, trafficking or production, actual incidents:	32 Other controlled drugs, trafficking or production rate (incidents per 100,000 population):	84.14 (Canada avg.: 31.58) Youth Crime Youth Criminal Justice Act offences, actual incidents:	0 Youth Criminal Justice Act offences rate (incidents per 100,000 population):	0 (Canada avg.: 13.01) "
"Camrose Alberta CSI: 99 Population: 19,232  Police force: Camrose Police Service  Violent Crime Severity Index 72 Canada Average VCSI: 82.44 Rank: 98/237 Five-year Change in Crime 10.57 2013 CSI: 88.27 Rank: 88/237 Crime Severity Index 99 Canada Average CSI: 75.01 Rank: 53/237 Homicide, Assault & Bodily Harm Homicide, actual incidents:	0 Homicide rate (incidents per 100,000 population):	0 (Canada avg.: 1.76) Assault, actual incidents:	100 Assault rate (incidents per 100,000 population):	519.97 (Canada avg.: 457.01) Sexual assault, actual incidents:	32 Sexual assault rate (incidents per 100,000 population):	166.39 (Canada avg.: 75.89) Firearms offences, actual incidents:	1 Firearms offences rate (incidents per 100,000 population):	5.2 (Canada avg.: 7.58) Theft & Property Crime Robbery, actual incidents:	2 Robbery rate (incidents per 100,000 population):	10.4 (Canada avg.: 60.58) Breaking & Entering, actual incidents:	111 Breaking & Entering rate (incidents per 100,000 population):	577.16 (Canada avg.: 431.24) Fraud, actual incidents:	153 Fraud rate (incidents per 100,000 population):	795.55 (Canada avg.: 349.2) Drug Offences Impaired Driving, actual incidents:	88 Impaired Driving rate (incidents per 100,000 population):	457.57 (Canada avg.: 190.49) Cannabis trafficking or production, actual incidents:	7 Cannabis trafficking or production rate (incidents per 100,000 population):	36.4 (Canada avg.: 22.5) Cocaine trafficking or production, actual incidents:	6 Cocaine trafficking or production rate (incidents per 100,000 population):	31.2 (Canada avg.: 20.03) Other controlled drugs, trafficking or production, actual incidents:	8 Other controlled drugs, trafficking or production rate (incidents per 100,000 population):	41.6 (Canada avg.: 31.58) Youth Crime Youth Criminal Justice Act offences, actual incidents:	4 Youth Criminal Justice Act offences rate (incidents per 100,000 population):	20.8 (Canada avg.: 13.01) "
"Sylvan Lake Alberta CSI: 99 Population: 16,287  Police force: RCMP, Sylvan Lake detachment  Violent Crime Severity Index 57 Canada Average VCSI: 82.44 Rank: 126/237 Five-year Change in Crime 21.79 2013 CSI: 76.82 Rank: 44/237 Crime Severity Index 99 Canada Average CSI: 75.01 Rank: 54/237 Homicide, Assault & Bodily Harm Homicide, actual incidents:	0 Homicide rate (incidents per 100,000 population):	0 (Canada avg.: 1.76) Assault, actual incidents:	91 Assault rate (incidents per 100,000 population):	558.73 (Canada avg.: 457.01) Sexual assault, actual incidents:	8 Sexual assault rate (incidents per 100,000 population):	49.12 (Canada avg.: 75.89) Firearms offences, actual incidents:	1 Firearms offences rate (incidents per 100,000 population):	6.14 (Canada avg.: 7.58) Theft & Property Crime Robbery, actual incidents:	6 Robbery rate (incidents per 100,000 population):	36.84 (Canada avg.: 60.58) Breaking & Entering, actual incidents:	76 Breaking & Entering rate (incidents per 100,000 population):	466.63 (Canada avg.: 431.24) Fraud, actual incidents:	118 Fraud rate (incidents per 100,000 population):	724.5 (Canada avg.: 349.2) Drug Offences Impaired Driving, actual incidents:	54 Impaired Driving rate (incidents per 100,000 population):	331.55 (Canada avg.: 190.49) Cannabis trafficking or production, actual incidents:	1 Cannabis trafficking or production rate (incidents per 100,000 population):	6.14 (Canada avg.: 22.5) Cocaine trafficking or production, actual incidents:	5 Cocaine trafficking or production rate (incidents per 100,000 population):	30.7 (Canada avg.: 20.03) Other controlled drugs, trafficking or production, actual incidents:	4 Other controlled drugs, trafficking or production rate (incidents per 100,000 population):	24.56 (Canada avg.: 31.58) Youth Crime Youth Criminal Justice Act offences, actual incidents:	0 Youth Criminal Justice Act offences rate (incidents per 100,000 population):	0 (Canada avg.: 13.01) "
"Greater Napanee Ontario CSI: 97 Population: 16,389  Police force: Ontario Provincial Police, Napanee (Greater Napanee) detachment  Violent Crime Severity Index 139 Canada Average VCSI: 82.44 Rank: 20/237 Five-year Change in Crime 28 2013 CSI: 68.67 Rank: 27/237 Crime Severity Index 97 Canada Average CSI: 75.01 Rank: 55/237 Homicide, Assault & Bodily Harm Homicide, actual incidents:	1 Homicide rate (incidents per 100,000 population):	6.1 (Canada avg.: 1.76) Assault, actual incidents:	152 Assault rate (incidents per 100,000 population):	927.45 (Canada avg.: 457.01) Sexual assault, actual incidents:	35 Sexual assault rate (incidents per 100,000 population):	213.56 (Canada avg.: 75.89) Firearms offences, actual incidents:	1 Firearms offences rate (incidents per 100,000 population):	6.1 (Canada avg.: 7.58) Theft & Property Crime Robbery, actual incidents:	4 Robbery rate (incidents per 100,000 population):	24.41 (Canada avg.: 60.58) Breaking & Entering, actual incidents:	74 Breaking & Entering rate (incidents per 100,000 population):	451.52 (Canada avg.: 431.24) Fraud, actual incidents:	93 Fraud rate (incidents per 100,000 population):	567.45 (Canada avg.: 349.2) Drug Offences Impaired Driving, actual incidents:	28 Impaired Driving rate (incidents per 100,000 population):	170.85 (Canada avg.: 190.49) Cannabis trafficking or production, actual incidents:	1 Cannabis trafficking or production rate (incidents per 100,000 population):	6.1 (Canada avg.: 22.5) Cocaine trafficking or production, actual incidents:	3 Cocaine trafficking or production rate (incidents per 100,000 population):	18.3 (Canada avg.: 20.03) Other controlled drugs, trafficking or production, actual incidents:	16 Other controlled drugs, trafficking or production rate (incidents per 100,000 population):	97.63 (Canada avg.: 31.58) Youth Crime Youth Criminal Justice Act offences, actual incidents:	0 Youth Criminal Justice Act offences rate (incidents per 100,000 population):	0 (Canada avg.: 13.01) "
"Thunder Bay and area Ontario CSI: 96 Population: 118,253  Police force: Thunder Bay Police Service  Violent Crime Severity Index 168 Canada Average VCSI: 82.44 Rank: 14/237 Five-year Change in Crime 12.3 2013 CSI: 83.95 Rank: 80/237 Crime Severity Index 96 Canada Average CSI: 75.01 Rank: 56/237 Homicide, Assault & Bodily Harm Homicide, actual incidents:	8 Homicide rate (incidents per 100,000 population):	6.77 (Canada avg.: 1.76) Assault, actual incidents:	729 Assault rate (incidents per 100,000 population):	616.47 (Canada avg.: 457.01) Sexual assault, actual incidents:	129 Sexual assault rate (incidents per 100,000 population):	109.09 (Canada avg.: 75.89) Firearms offences, actual incidents:	6 Firearms offences rate (incidents per 100,000 population):	5.07 (Canada avg.: 7.58) Theft & Property Crime Robbery, actual incidents:	193 Robbery rate (incidents per 100,000 population):	163.21 (Canada avg.: 60.58) Breaking & Entering, actual incidents:	592 Breaking & Entering rate (incidents per 100,000 population):	500.62 (Canada avg.: 431.24) Fraud, actual incidents:	488 Fraud rate (incidents per 100,000 population):	412.67 (Canada avg.: 349.2) Drug Offences Impaired Driving, actual incidents:	188 Impaired Driving rate (incidents per 100,000 population):	158.98 (Canada avg.: 190.49) Cannabis trafficking or production, actual incidents:	6 Cannabis trafficking or production rate (incidents per 100,000 population):	5.07 (Canada avg.: 22.5) Cocaine trafficking or production, actual incidents:	28 Cocaine trafficking or production rate (incidents per 100,000 population):	23.68 (Canada avg.: 20.03) Other controlled drugs, trafficking or production, actual incidents:	8 Other controlled drugs, trafficking or production rate (incidents per 100,000 population):	6.77 (Canada avg.: 31.58) Youth Crime Youth Criminal Justice Act offences, actual incidents:	16 Youth Criminal Justice Act offences rate (incidents per 100,000 population):	13.53 (Canada avg.: 13.01) "
"Courtenay British Columbia CSI: 96 Population: 27,487  Police force: RCMP, Courtenay detachment  Violent Crime Severity Index 77 Canada Average VCSI: 82.44 Rank: 84/237 Five-year Change in Crime 11.61 2013 CSI: 84.57 Rank: 83/237 Crime Severity Index 96 Canada Average CSI: 75.01 Rank: 57/237 Homicide, Assault & Bodily Harm Homicide, actual incidents:	0 Homicide rate (incidents per 100,000 population):	0 (Canada avg.: 1.76) Assault, actual incidents:	198 Assault rate (incidents per 100,000 population):	720.34 (Canada avg.: 457.01) Sexual assault, actual incidents:	14 Sexual assault rate (incidents per 100,000 population):	50.93 (Canada avg.: 75.89) Firearms offences, actual incidents:	1 Firearms offences rate (incidents per 100,000 population):	3.64 (Canada avg.: 7.58) Theft & Property Crime Robbery, actual incidents:	16 Robbery rate (incidents per 100,000 population):	58.21 (Canada avg.: 60.58) Breaking & Entering, actual incidents:	141 Breaking & Entering rate (incidents per 100,000 population):	512.97 (Canada avg.: 431.24) Fraud, actual incidents:	114 Fraud rate (incidents per 100,000 population):	414.74 (Canada avg.: 349.2) Drug Offences Impaired Driving, actual incidents:	110 Impaired Driving rate (incidents per 100,000 population):	400.19 (Canada avg.: 190.49) Cannabis trafficking or production, actual incidents:	4 Cannabis trafficking or production rate (incidents per 100,000 population):	14.55 (Canada avg.: 22.5) Cocaine trafficking or production, actual incidents:	5 Cocaine trafficking or production rate (incidents per 100,000 population):	18.19 (Canada avg.: 20.03) Other controlled drugs, trafficking or production, actual incidents:	17 Other controlled drugs, trafficking or production rate (incidents per 100,000 population):	61.85 (Canada avg.: 31.58) Youth Crime Youth Criminal Justice Act offences, actual incidents:	14 Youth Criminal Justice Act offences rate (incidents per 100,000 population):	50.93 (Canada avg.: 13.01) "
"Truro Nova Scotia CSI: 96 Population: 12,510  Police force: Truro Police Service  Violent Crime Severity Index 110 Canada Average VCSI: 82.44 Rank: 38/237 Five-year Change in Crime -1.19 2013 CSI: 97.22 Rank: 157/237 Crime Severity Index 96 Canada Average CSI: 75.01 Rank: 58/237 Homicide, Assault & Bodily Harm Homicide, actual incidents:	0 Homicide rate (incidents per 100,000 population):	0 (Canada avg.: 1.76) Assault, actual incidents:	85 Assault rate (incidents per 100,000 population):	679.46 (Canada avg.: 457.01) Sexual assault, actual incidents:	15 Sexual assault rate (incidents per 100,000 population):	119.9 (Canada avg.: 75.89) Firearms offences, actual incidents:	0 Firearms offences rate (incidents per 100,000 population):	0 (Canada avg.: 7.58) Theft & Property Crime Robbery, actual incidents:	12 Robbery rate (incidents per 100,000 population):	95.92 (Canada avg.: 60.58) Breaking & Entering, actual incidents:	38 Breaking & Entering rate (incidents per 100,000 population):	303.76 (Canada avg.: 431.24) Fraud, actual incidents:	43 Fraud rate (incidents per 100,000 population):	343.73 (Canada avg.: 349.2) Drug Offences Impaired Driving, actual incidents:	48 Impaired Driving rate (incidents per 100,000 population):	383.69 (Canada avg.: 190.49) Cannabis trafficking or production, actual incidents:	6 Cannabis trafficking or production rate (incidents per 100,000 population):	47.96 (Canada avg.: 22.5) Cocaine trafficking or production, actual incidents:	4 Cocaine trafficking or production rate (incidents per 100,000 population):	31.97 (Canada avg.: 20.03) Other controlled drugs, trafficking or production, actual incidents:	2 Other controlled drugs, trafficking or production rate (incidents per 100,000 population):	15.99 (Canada avg.: 31.58) Youth Crime Youth Criminal Justice Act offences, actual incidents:	5 Youth Criminal Justice Act offences rate (incidents per 100,000 population):	39.97 (Canada avg.: 13.01) "
"Brantford Ontario CSI: 96 Population: 104,978  Police force: Brantford Police Service  Violent Crime Severity Index 97 Canada Average VCSI: 82.44 Rank: 58/237 Five-year Change in Crime 7.7 2013 CSI: 87.88 Rank: 94/237 Crime Severity Index 96 Canada Average CSI: 75.01 Rank: 59/237 Homicide, Assault & Bodily Harm Homicide, actual incidents:	2 Homicide rate (incidents per 100,000 population):	1.91 (Canada avg.: 1.76) Assault, actual incidents:	603 Assault rate (incidents per 100,000 population):	574.41 (Canada avg.: 457.01) Sexual assault, actual incidents:	114 Sexual assault rate (incidents per 100,000 population):	108.59 (Canada avg.: 75.89) Firearms offences, actual incidents:	2 Firearms offences rate (incidents per 100,000 population):	1.91 (Canada avg.: 7.58) Theft & Property Crime Robbery, actual incidents:	59 Robbery rate (incidents per 100,000 population):	56.2 (Canada avg.: 60.58) Breaking & Entering, actual incidents:	676 Breaking & Entering rate (incidents per 100,000 population):	643.94 (Canada avg.: 431.24) Fraud, actual incidents:	521 Fraud rate (incidents per 100,000 population):	496.29 (Canada avg.: 349.2) Drug Offences Impaired Driving, actual incidents:	102 Impaired Driving rate (incidents per 100,000 population):	97.16 (Canada avg.: 190.49) Cannabis trafficking or production, actual incidents:	6 Cannabis trafficking or production rate (incidents per 100,000 population):	5.72 (Canada avg.: 22.5) Cocaine trafficking or production, actual incidents:	14 Cocaine trafficking or production rate (incidents per 100,000 population):	13.34 (Canada avg.: 20.03) Other controlled drugs, trafficking or production, actual incidents:	17 Other controlled drugs, trafficking or production rate (incidents per 100,000 population):	16.19 (Canada avg.: 31.58) Youth Crime Youth Criminal Justice Act offences, actual incidents:	13 Youth Criminal Justice Act offences rate (incidents per 100,000 population):	12.38 (Canada avg.: 13.01) "
"Leduc Alberta CSI: 95 Population: 32,680  Police force: RCMP, Leduc detachment  Violent Crime Severity Index 66 Canada Average VCSI: 82.44 Rank: 111/237 Five-year Change in Crime 2.41 2013 CSI: 92.91 Rank: 130/237 Crime Severity Index 95 Canada Average CSI: 75.01 Rank: 60/237 Homicide, Assault & Bodily Harm Homicide, actual incidents:	0 Homicide rate (incidents per 100,000 population):	0 (Canada avg.: 1.76) Assault, actual incidents:	145 Assault rate (incidents per 100,000 population):	443.7 (Canada avg.: 457.01) Sexual assault, actual incidents:	16 Sexual assault rate (incidents per 100,000 population):	48.96 (Canada avg.: 75.89) Firearms offences, actual incidents:	3 Firearms offences rate (incidents per 100,000 population):	9.18 (Canada avg.: 7.58) Theft & Property Crime Robbery, actual incidents:	20 Robbery rate (incidents per 100,000 population):	61.2 (Canada avg.: 60.58) Breaking & Entering, actual incidents:	194 Breaking & Entering rate (incidents per 100,000 population):	593.64 (Canada avg.: 431.24) Fraud, actual incidents:	185 Fraud rate (incidents per 100,000 population):	566.1 (Canada avg.: 349.2) Drug Offences Impaired Driving, actual incidents:	113 Impaired Driving rate (incidents per 100,000 population):	345.78 (Canada avg.: 190.49) Cannabis trafficking or production, actual incidents:	2 Cannabis trafficking or production rate (incidents per 100,000 population):	6.12 (Canada avg.: 22.5) Cocaine trafficking or production, actual incidents:	18 Cocaine trafficking or production rate (incidents per 100,000 population):	55.08 (Canada avg.: 20.03) Other controlled drugs, trafficking or production, actual incidents:	25 Other controlled drugs, trafficking or production rate (incidents per 100,000 population):	76.5 (Canada avg.: 31.58) Youth Crime Youth Criminal Justice Act offences, actual incidents:	3 Youth Criminal Justice Act offences rate (incidents per 100,000 population):	9.18 (Canada avg.: 13.01) "
"Maple Ridge and area British Columbia CSI: 93 Population: 90,630  Police force: RCMP, Maple Ridge detachment  Violent Crime Severity Index 69 Canada Average VCSI: 82.44 Rank: 108/237 Five-year Change in Crime 15.48 2013 CSI: 77.96 Rank: 67/237 Crime Severity Index 93 Canada Average CSI: 75.01 Rank: 61/237 Homicide, Assault & Bodily Harm Homicide, actual incidents:	0 Homicide rate (incidents per 100,000 population):	0 (Canada avg.: 1.76) Assault, actual incidents:	503 Assault rate (incidents per 100,000 population):	555 (Canada avg.: 457.01) Sexual assault, actual incidents:	55 Sexual assault rate (incidents per 100,000 population):	60.69 (Canada avg.: 75.89) Firearms offences, actual incidents:	3 Firearms offences rate (incidents per 100,000 population):	3.31 (Canada avg.: 7.58) Theft & Property Crime Robbery, actual incidents:	38 Robbery rate (incidents per 100,000 population):	41.93 (Canada avg.: 60.58) Breaking & Entering, actual incidents:	575 Breaking & Entering rate (incidents per 100,000 population):	634.45 (Canada avg.: 431.24) Fraud, actual incidents:	352 Fraud rate (incidents per 100,000 population):	388.39 (Canada avg.: 349.2) Drug Offences Impaired Driving, actual incidents:	270 Impaired Driving rate (incidents per 100,000 population):	297.91 (Canada avg.: 190.49) Cannabis trafficking or production, actual incidents:	14 Cannabis trafficking or production rate (incidents per 100,000 population):	15.45 (Canada avg.: 22.5) Cocaine trafficking or production, actual incidents:	16 Cocaine trafficking or production rate (incidents per 100,000 population):	17.65 (Canada avg.: 20.03) Other controlled drugs, trafficking or production, actual incidents:	39 Other controlled drugs, trafficking or production rate (incidents per 100,000 population):	43.03 (Canada avg.: 31.58) Youth Crime Youth Criminal Justice Act offences, actual incidents:	5 Youth Criminal Justice Act offences rate (incidents per 100,000 population):	5.52 (Canada avg.: 13.01) "
"North Cowichan British Columbia CSI: 93 Population: 31,965  Police force: RCMP, North Cowichan detachment  Violent Crime Severity Index 82 Canada Average VCSI: 82.44 Rank: 72/237 Five-year Change in Crime 18.48 2013 CSI: 74.83 Rank: 54/237 Crime Severity Index 93 Canada Average CSI: 75.01 Rank: 62/237 Homicide, Assault & Bodily Harm Homicide, actual incidents:	0 Homicide rate (incidents per 100,000 population):	0 (Canada avg.: 1.76) Assault, actual incidents:	221 Assault rate (incidents per 100,000 population):	691.38 (Canada avg.: 457.01) Sexual assault, actual incidents:	64 Sexual assault rate (incidents per 100,000 population):	200.22 (Canada avg.: 75.89) Firearms offences, actual incidents:	2 Firearms offences rate (incidents per 100,000 population):	6.26 (Canada avg.: 7.58) Theft & Property Crime Robbery, actual incidents:	7 Robbery rate (incidents per 100,000 population):	21.9 (Canada avg.: 60.58) Breaking & Entering, actual incidents:	195 Breaking & Entering rate (incidents per 100,000 population):	610.04 (Canada avg.: 431.24) Fraud, actual incidents:	95 Fraud rate (incidents per 100,000 population):	297.2 (Canada avg.: 349.2) Drug Offences Impaired Driving, actual incidents:	83 Impaired Driving rate (incidents per 100,000 population):	259.66 (Canada avg.: 190.49) Cannabis trafficking or production, actual incidents:	7 Cannabis trafficking or production rate (incidents per 100,000 population):	21.9 (Canada avg.: 22.5) Cocaine trafficking or production, actual incidents:	4 Cocaine trafficking or production rate (incidents per 100,000 population):	12.51 (Canada avg.: 20.03) Other controlled drugs, trafficking or production, actual incidents:	21 Other controlled drugs, trafficking or production rate (incidents per 100,000 population):	65.7 (Canada avg.: 31.58) Youth Crime Youth Criminal Justice Act offences, actual incidents:	3 Youth Criminal Justice Act offences rate (incidents per 100,000 population):	9.39 (Canada avg.: 13.01) "
"Weyburn Saskatchewan CSI: 93 Population: 11,059  Police force: Weyburn Police Service  Violent Crime Severity Index 54 Canada Average VCSI: 82.44 Rank: 136/237 Five-year Change in Crime 3.34 2013 CSI: 89.44 Rank: 122/237 Crime Severity Index 93 Canada Average CSI: 75.01 Rank: 63/237 Homicide, Assault & Bodily Harm Homicide, actual incidents:	0 Homicide rate (incidents per 100,000 population):	0 (Canada avg.: 1.76) Assault, actual incidents:	54 Assault rate (incidents per 100,000 population):	488.29 (Canada avg.: 457.01) Sexual assault, actual incidents:	6 Sexual assault rate (incidents per 100,000 population):	54.25 (Canada avg.: 75.89) Firearms offences, actual incidents:	0 Firearms offences rate (incidents per 100,000 population):	0 (Canada avg.: 7.58) Theft & Property Crime Robbery, actual incidents:	3 Robbery rate (incidents per 100,000 population):	27.13 (Canada avg.: 60.58) Breaking & Entering, actual incidents:	26 Breaking & Entering rate (incidents per 100,000 population):	235.1 (Canada avg.: 431.24) Fraud, actual incidents:	234 Fraud rate (incidents per 100,000 population):	2,115.92 (Canada avg.: 349.2) Drug Offences Impaired Driving, actual incidents:	49 Impaired Driving rate (incidents per 100,000 population):	443.08 (Canada avg.: 190.49) Cannabis trafficking or production, actual incidents:	4 Cannabis trafficking or production rate (incidents per 100,000 population):	36.17 (Canada avg.: 22.5) Cocaine trafficking or production, actual incidents:	3 Cocaine trafficking or production rate (incidents per 100,000 population):	27.13 (Canada avg.: 20.03) Other controlled drugs, trafficking or production, actual incidents:	0 Other controlled drugs, trafficking or production rate (incidents per 100,000 population):	0 (Canada avg.: 31.58) Youth Crime Youth Criminal Justice Act offences, actual incidents:	4 Youth Criminal Justice Act offences rate (incidents per 100,000 population):	36.17 (Canada avg.: 13.01) "
"Whistler British Columbia CSI: 92 Population: 13,056  Police force: RCMP, Whistler detachment  Violent Crime Severity Index 65 Canada Average VCSI: 82.44 Rank: 113/237 Five-year Change in Crime -34.08 2013 CSI: 126.07 Rank: 237/237 Crime Severity Index 92 Canada Average CSI: 75.01 Rank: 64/237 Homicide, Assault & Bodily Harm Homicide, actual incidents:	0 Homicide rate (incidents per 100,000 population):	0 (Canada avg.: 1.76) Assault, actual incidents:	103 Assault rate (incidents per 100,000 population):	788.91 (Canada avg.: 457.01) Sexual assault, actual incidents:	18 Sexual assault rate (incidents per 100,000 population):	137.87 (Canada avg.: 75.89) Firearms offences, actual incidents:	0 Firearms offences rate (incidents per 100,000 population):	0 (Canada avg.: 7.58) Theft & Property Crime Robbery, actual incidents:	2 Robbery rate (incidents per 100,000 population):	15.32 (Canada avg.: 60.58) Breaking & Entering, actual incidents:	31 Breaking & Entering rate (incidents per 100,000 population):	237.44 (Canada avg.: 431.24) Fraud, actual incidents:	87 Fraud rate (incidents per 100,000 population):	666.36 (Canada avg.: 349.2) Drug Offences Impaired Driving, actual incidents:	193 Impaired Driving rate (incidents per 100,000 population):	1,478.25 (Canada avg.: 190.49) Cannabis trafficking or production, actual incidents:	4 Cannabis trafficking or production rate (incidents per 100,000 population):	30.64 (Canada avg.: 22.5) Cocaine trafficking or production, actual incidents:	8 Cocaine trafficking or production rate (incidents per 100,000 population):	61.27 (Canada avg.: 20.03) Other controlled drugs, trafficking or production, actual incidents:	16 Other controlled drugs, trafficking or production rate (incidents per 100,000 population):	122.55 (Canada avg.: 31.58) Youth Crime Youth Criminal Justice Act offences, actual incidents:	0 Youth Criminal Justice Act offences rate (incidents per 100,000 population):	0 (Canada avg.: 13.01) "
